evaluation_split,method,direction_id,alpha,clean_model_nll,dist_1,dist_2,dist_3,repetition_rate,kl,activation_norm_ratio,concept_score,max_feature_activation,feature_active_fraction
new_unseen_v3_holdout,sae_calibrated,11750,0.25,2.5359554290771484,0.784375,0.9615384615384616,0.993421052631579,0.006578947368421052,0.01794232706231469,0.9957719594240189,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,11750,0.5,2.683736801147461,0.796875,0.9647435897435898,0.9868421052631579,0.013157894736842105,0.0901006415951997,1.1076028943061829,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,11750,1.0,3.35495463013649,0.7625,0.9551282051282051,0.986842105263158,0.013157894736842105,0.47687626257538795,1.396820679306984,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,11750,2.0,4.942406356334686,0.625,0.9391025641025641,0.9802631578947368,0.019736842105263157,1.0660392940044403,2.3900288343429565,9.115412831306458e-05,0.003646165132522583,0.0031250000465661287
new_unseen_v3_holdout,sae_calibrated,16777,0.0,2.6106024384498596,0.8125,0.9807692307692307,0.9967105263157895,0.003289473684210526,0.0024264404928544536,0.9596476405858994,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,16777,0.1,2.5949831306934357,0.85,0.9871794871794872,0.993421052631579,0.006578947368421052,0.042162405559793115,1.0372664257884026,0.000280861888313666,0.011234475299715996,0.0031250000465661287
new_unseen_v3_holdout,sae_calibrated,16777,0.25,2.7627975046634674,0.796875,0.9743589743589743,0.986842105263158,0.013157894736842105,0.07148880662862211,0.9742206782102585,0.0015846452442929149,0.057799726724624634,0.0062500000931322575
new_unseen_v3_holdout,sae_calibrated,16777,0.5,3.5085583925247192,0.78125,0.9551282051282052,0.993421052631579,0.006578947368421052,0.5015142280608416,1.06926429271698,0.0016552248853258789,0.06620899401605129,0.0062500000931322575
new_unseen_v3_holdout,sae_calibrated,16777,1.0,4.77977579832077,0.75,0.9711538461538461,0.9967105263157895,0.003289473684210526,1.0157259926199913,1.5378378927707672,0.0010083633242174983,0.04033453017473221,0.0031250000465661287
new_unseen_v3_holdout,sae_calibrated,16777,2.0,5.589332759380341,0.5875,0.9647435897435898,0.9967105263157895,0.003289473684210526,1.2226450368762016,2.9624180793762207,4.733696187031455e-05,0.0018934784457087517,0.0031250000465661287
new_unseen_v3_holdout,sae_calibrated,22759,0.0,2.6106024384498596,0.8125,0.9807692307692307,0.9967105263157895,0.003289473684210526,0.0024264404928544536,0.9596476405858994,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,22759,0.1,2.6474209427833557,0.809375,0.9807692307692308,0.9967105263157895,0.003289473684210526,0.04194196453318,1.0493213459849358,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,22759,0.25,2.8663538694381714,0.85,0.9807692307692307,1.0,0.0,0.027978998608887196,0.9989465698599815,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,22759,0.5,3.1174901127815247,0.809375,0.967948717948718,0.993421052631579,0.006578947368421052,0.0825792588875629,1.1036263853311539,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,22759,1.0,3.803525537252426,0.678125,0.8814102564102564,0.9144736842105263,0.08552631578947367,0.8341453894972801,1.545282557606697,0.0,0.0,0.0
new_unseen_v3_holdout,sae_calibrated,22759,2.0,4.941293716430664,0.49375,0.875,0.9605263157894737,0.039473684210526314,0.5161368176341057,2.7777991592884064,0.014553172048181295,0.5467005372047424,0.009375000139698386
